edge_id,source_flags,worldcover_canopy_fraction,street_tree_fraction,fused_canopy_fraction
2914,neither,0.0,0.0,0.0
2915,neither,0.0,0.0,0.0
2916,neither,0.0,0.0,0.0
2917,neither,0.0,0.0,0.0
2918,neither,0.0,0.0,0.0
2919,worldcover_only,0.01240694789081886,0.0,0.01240694789081886
2920,both,0.38961038961038963,0.06493506493506493,0.38961038961038963
2921,neither,0.0,0.0,0.0
2922,neither,0.0,0.0,0.0
2923,worldcover_only,0.4888888888888889,0.0,0.4888888888888889
2924,worldcover_only,1.0,0.0,1.0
2925,worldcover_only,0.9230769230769231,0.0,0.9230769230769231
2926,worldcover_only,0.00909090909090909,0.0,0.00909090909090909
2927,worldcover_only,0.1875,0.0,0.1875
2928,worldcover_only,0.16666666666666666,0.0,0.16666666666666666
2929,neither,0.0,0.0,0.0
2930,worldcover_only,0.014084507042253521,0.0,0.014084507042253521
2931,stl_only,0.0,0.13636363636363635,0.13636363636363635
2932,stl_only,0.0,0.0196078431372549,0.0196078431372549
2933,stl_only,0.0,0.13636363636363635,0.13636363636363635
2934,both,0.1836734693877551,0.19727891156462585,0.2857142857142857
2935,stl_only,0.0,0.3888888888888889,0.3888888888888889
2936,both,0.1836734693877551,0.19727891156462585,0.2857142857142857
2937,both,0.5584415584415584,0.1038961038961039,0.5974025974025974
2938,both,0.14516129032258066,0.20967741935483872,0.3548387096774194
2939,both,0.5584415584415584,0.1038961038961039,0.5974025974025974
2940,both,0.4411764705882353,0.47058823529411764,0.6176470588235294
2941,both,0.5217391304347826,0.3695652173913043,0.6304347826086957
2942,both,0.4411764705882353,0.47058823529411764,0.6176470588235294
2943,both,0.5428571428571428,0.37142857142857144,0.6
2944,both,0.425531914893617,0.2978723404255319,0.5319148936170213
2945,both,0.5428571428571428,0.37142857142857144,0.6
2946,both,0.3181818181818182,0.06060606060606061,0.3181818181818182
2947,both,0.7567567567567568,0.35135135135135137,0.8378378378378378
2948,both,0.3181818181818182,0.06060606060606061,0.3181818181818182
2949,worldcover_only,0.46153846153846156,0.0,0.46153846153846156
2950,worldcover_only,0.2413793103448276,0.0,0.2413793103448276
2951,worldcover_only,0.46153846153846156,0.0,0.46153846153846156
2952,both,0.5231788079470199,0.11258278145695365,0.5364238410596026
2953,both,0.72,0.12,0.72
2954,both,0.5231788079470199,0.11258278145695365,0.5364238410596026
2955,both,0.3055555555555556,0.05092592592592592,0.3194444444444444
2956,both,0.4519230769230769,0.038461538461538464,0.4519230769230769
2957,worldcover_only,0.045454545454545456,0.0,0.045454545454545456
2958,neither,0.0,0.0,0.0
2959,worldcover_only,0.019230769230769232,0.0,0.019230769230769232
2960,neither,0.0,0.0,0.0
2961,both,0.05925925925925926,0.0962962962962963,0.1037037037037037
2962,neither,0.0,0.0,0.0
2963,neither,0.0,0.0,0.0
2964,neither,0.0,0.0,0.0
2965,neither,0.0,0.0,0.0
2966,neither,0.0,0.0,0.0
2967,neither,0.0,0.0,0.0
2968,neither,0.0,0.0,0.0
2969,neither,0.0,0.0,0.0
2970,stl_only,0.0,0.03333333333333333,0.03333333333333333
2971,neither,0.0,0.0,0.0
2972,neither,0.0,0.0,0.0
2973,worldcover_only,0.15625,0.0,0.15625
2974,neither,0.0,0.0,0.0
2975,neither,0.0,0.0,0.0
2976,neither,0.0,0.0,0.0
2977,both,0.4069767441860465,0.09302325581395349,0.4069767441860465
2978,neither,0.0,0.0,0.0
2979,neither,0.0,0.0,0.0
2980,both,0.38305084745762713,0.006779661016949152,0.3898305084745763
2981,worldcover_only,1.0,0.0,1.0
2982,worldcover_only,0.896551724137931,0.0,0.896551724137931
2983,both,0.2647058823529412,0.23529411764705882,0.29411764705882354
2984,neither,0.0,0.0,0.0
2985,neither,0.0,0.0,0.0
2986,neither,0.0,0.0,0.0
2987,stl_only,0.0,0.011904761904761904,0.011904761904761904
2988,worldcover_only,0.1,0.0,0.1
2989,stl_only,0.0,0.011904761904761904,0.011904761904761904
2990,neither,0.0,0.0,0.0
2991,both,0.24434389140271492,0.07692307692307693,0.27601809954751133
2992,neither,0.0,0.0,0.0
2993,both,0.029411764705882353,0.058823529411764705,0.08823529411764706
2994,worldcover_only,0.4578313253012048,0.0,0.4578313253012048
2995,both,0.21052631578947367,0.21052631578947367,0.2894736842105263
2996,both,0.029411764705882353,0.058823529411764705,0.08823529411764706
2997,both,0.19230769230769232,0.19230769230769232,0.34615384615384615
2998,both,0.5,0.2692307692307692,0.6346153846153846
2999,both,0.013513513513513514,0.04054054054054054,0.04054054054054054
3000,both,0.651685393258427,0.550561797752809,0.6853932584269663
3001,both,0.0967741935483871,0.06451612903225806,0.0967741935483871
3002,worldcover_only,0.0641025641025641,0.0,0.0641025641025641
3003,worldcover_only,0.1896551724137931,0.0,0.1896551724137931
3004,worldcover_only,0.01744186046511628,0.0,0.01744186046511628
3005,both,0.0967741935483871,0.06451612903225806,0.0967741935483871
3006,both,0.2,0.1,0.2
3007,both,0.24193548387096775,0.024193548387096774,0.24193548387096775
3008,neither,0.0,0.0,0.0
3009,neither,0.0,0.0,0.0
3010,neither,0.0,0.0,0.0
3011,neither,0.0,0.0,0.0
3012,neither,0.0,0.0,0.0
3013,neither,0.0,0.0,0.0
3014,neither,0.0,0.0,0.0
3015,neither,0.0,0.0,0.0
3016,neither,0.0,0.0,0.0
3017,neither,0.0,0.0,0.0
3018,neither,0.0,0.0,0.0
3019,neither,0.0,0.0,0.0
3020,neither,0.0,0.0,0.0
3021,neither,0.0,0.0,0.0
3022,worldcover_only,0.023255813953488372,0.0,0.023255813953488372
3023,neither,0.0,0.0,0.0
3024,neither,0.0,0.0,0.0
3025,neither,0.0,0.0,0.0
3026,neither,0.0,0.0,0.0
3027,neither,0.0,0.0,0.0
3028,neither,0.0,0.0,0.0
3029,neither,0.0,0.0,0.0
3030,neither,0.0,0.0,0.0
3031,neither,0.0,0.0,0.0
3032,neither,0.0,0.0,0.0
3033,neither,0.0,0.0,0.0
3034,neither,0.0,0.0,0.0
3035,neither,0.0,0.0,0.0
3036,worldcover_only,0.00819672131147541,0.0,0.00819672131147541
3037,worldcover_only,0.010638297872340425,0.0,0.010638297872340425
3038,neither,0.0,0.0,0.0
3039,neither,0.0,0.0,0.0
3040,both,0.5492957746478874,0.4788732394366197,0.6056338028169014
3041,both,0.021505376344086023,0.043010752688172046,0.06451612903225806
3042,worldcover_only,0.0625,0.0,0.0625
3043,neither,0.0,0.0,0.0
3044,worldcover_only,0.05263157894736842,0.0,0.05263157894736842
3045,both,0.21052631578947367,0.05263157894736842,0.21052631578947367
3046,worldcover_only,0.0625,0.0,0.0625
3047,both,0.62,0.22,0.62
3048,both,0.1917808219178082,0.0958904109589041,0.2191780821917808
3049,both,0.45454545454545453,0.10909090909090909,0.45454545454545453
3050,neither,0.0,0.0,0.0
3051,neither,0.0,0.0,0.0
3052,both,0.2755741127348643,0.031315240083507306,0.2818371607515658
3053,neither,0.0,0.0,0.0
3054,both,0.11764705882352941,0.0784313725490196,0.11764705882352941
3055,worldcover_only,0.10526315789473684,0.0,0.10526315789473684
3056,worldcover_only,0.10526315789473684,0.0,0.10526315789473684
3057,neither,0.0,0.0,0.0
3058,neither,0.0,0.0,0.0
3059,neither,0.0,0.0,0.0
3060,worldcover_only,0.06060606060606061,0.0,0.06060606060606061
3061,neither,0.0,0.0,0.0
3062,worldcover_only,0.06060606060606061,0.0,0.06060606060606061
3063,worldcover_only,0.014388489208633094,0.0,0.014388489208633094
3064,both,0.30739299610894943,0.0622568093385214,0.30739299610894943
3065,worldcover_only,0.014388489208633094,0.0,0.014388489208633094
3066,neither,0.0,0.0,0.0
3067,neither,0.0,0.0,0.0
3068,neither,0.0,0.0,0.0
3069,neither,0.0,0.0,0.0
3070,worldcover_only,0.043912175648702596,0.0,0.043912175648702596
3071,neither,0.0,0.0,0.0
3072,neither,0.0,0.0,0.0
3073,both,0.08042895442359249,0.002680965147453083,0.08042895442359249
3074,neither,0.0,0.0,0.0
3075,neither,0.0,0.0,0.0
3076,neither,0.0,0.0,0.0
3077,neither,0.0,0.0,0.0
3078,neither,0.0,0.0,0.0
3079,both,0.1806020066889632,0.08695652173913043,0.1806020066889632
3080,neither,0.0,0.0,0.0
3081,neither,0.0,0.0,0.0
3082,neither,0.0,0.0,0.0
3083,neither,0.0,0.0,0.0
3084,neither,0.0,0.0,0.0
3085,worldcover_only,0.21301775147928995,0.0,0.21301775147928995
3086,neither,0.0,0.0,0.0
3087,neither,0.0,0.0,0.0
3088,both,0.5294117647058824,0.022058823529411766,0.5294117647058824
3089,neither,0.0,0.0,0.0
3090,neither,0.0,0.0,0.0
3091,both,0.0035587188612099642,0.042704626334519574,0.046263345195729534
3092,neither,0.0,0.0,0.0
3093,neither,0.0,0.0,0.0
3094,worldcover_only,0.08163265306122448,0.0,0.08163265306122448
3095,worldcover_only,0.14093959731543623,0.0,0.14093959731543623
3096,neither,0.0,0.0,0.0
3097,neither,0.0,0.0,0.0
3098,worldcover_only,0.07407407407407407,0.0,0.07407407407407407
3099,neither,0.0,0.0,0.0
3100,neither,0.0,0.0,0.0
3101,worldcover_only,0.013468013468013467,0.0,0.013468013468013467
3102,neither,0.0,0.0,0.0
3103,worldcover_only,0.03076923076923077,0.0,0.03076923076923077
3104,neither,0.0,0.0,0.0
3105,worldcover_only,0.03076923076923077,0.0,0.03076923076923077
3106,neither,0.0,0.0,0.0
3107,neither,0.0,0.0,0.0
3108,neither,0.0,0.0,0.0
3109,neither,0.0,0.0,0.0
3110,neither,0.0,0.0,0.0
3111,neither,0.0,0.0,0.0
3112,neither,0.0,0.0,0.0
3113,neither,0.0,0.0,0.0
3114,worldcover_only,0.038461538461538464,0.0,0.038461538461538464
3115,neither,0.0,0.0,0.0
3116,neither,0.0,0.0,0.0
3117,neither,0.0,0.0,0.0
3118,neither,0.0,0.0,0.0
3119,neither,0.0,0.0,0.0
3120,worldcover_only,0.13636363636363635,0.0,0.13636363636363635
3121,neither,0.0,0.0,0.0
3122,worldcover_only,0.47770700636942676,0.0,0.47770700636942676
3123,neither,0.0,0.0,0.0
3124,worldcover_only,0.47770700636942676,0.0,0.47770700636942676
3125,neither,0.0,0.0,0.0
3126,neither,0.0,0.0,0.0
3127,neither,0.0,0.0,0.0
3128,worldcover_only,0.3080260303687636,0.0,0.3080260303687636
3129,neither,0.0,0.0,0.0
3130,neither,0.0,0.0,0.0
3131,neither,0.0,0.0,0.0
3132,neither,0.0,0.0,0.0
3133,neither,0.0,0.0,0.0
3134,neither,0.0,0.0,0.0
3135,neither,0.0,0.0,0.0
3136,neither,0.0,0.0,0.0
3137,neither,0.0,0.0,0.0
3138,neither,0.0,0.0,0.0
3139,neither,0.0,0.0,0.0
3140,neither,0.0,0.0,0.0
3141,neither,0.0,0.0,0.0
3142,neither,0.0,0.0,0.0
3143,neither,0.0,0.0,0.0
3144,neither,0.0,0.0,0.0
3145,neither,0.0,0.0,0.0
3146,neither,0.0,0.0,0.0
3147,neither,0.0,0.0,0.0
3148,neither,0.0,0.0,0.0
3149,neither,0.0,0.0,0.0
3150,neither,0.0,0.0,0.0
3151,neither,0.0,0.0,0.0
3152,stl_only,0.0,0.12,0.12
3153,both,0.045454545454545456,0.1590909090909091,0.20454545454545456
3154,stl_only,0.0,0.21428571428571427,0.21428571428571427
3155,neither,0.0,0.0,0.0
3156,neither,0.0,0.0,0.0
3157,stl_only,0.0,0.12,0.12
3158,stl_only,0.0,0.05660377358490566,0.05660377358490566
3159,stl_only,0.0,0.25,0.25
3160,stl_only,0.0,0.21428571428571427,0.21428571428571427
3161,neither,0.0,0.0,0.0
3162,neither,0.0,0.0,0.0
3163,neither,0.0,0.0,0.0
3164,neither,0.0,0.0,0.0
3165,neither,0.0,0.0,0.0
3166,neither,0.0,0.0,0.0
3167,neither,0.0,0.0,0.0
3168,neither,0.0,0.0,0.0
3169,worldcover_only,0.005813953488372093,0.0,0.005813953488372093
3170,neither,0.0,0.0,0.0
3171,neither,0.0,0.0,0.0
3172,worldcover_only,0.016260162601626018,0.0,0.016260162601626018
3173,neither,0.0,0.0,0.0
3174,neither,0.0,0.0,0.0
3175,worldcover_only,0.03826530612244898,0.0,0.03826530612244898
3176,neither,0.0,0.0,0.0
3177,neither,0.0,0.0,0.0
3178,worldcover_only,0.12807881773399016,0.0,0.12807881773399016
3179,neither,0.0,0.0,0.0
3180,worldcover_only,0.421875,0.0,0.421875
3181,worldcover_only,0.1836734693877551,0.0,0.1836734693877551
3182,worldcover_only,0.421875,0.0,0.421875
3183,worldcover_only,0.5,0.0,0.5
3184,worldcover_only,0.20437956204379562,0.0,0.20437956204379562
3185,worldcover_only,0.5,0.0,0.5
3186,both,0.06321839080459771,0.040229885057471264,0.10344827586206896
3187,worldcover_only,0.06557377049180328,0.0,0.06557377049180328
3188,both,0.06321839080459771,0.040229885057471264,0.10344827586206896
3189,neither,0.0,0.0,0.0
3190,both,0.2809667673716012,0.18429003021148035,0.311178247734139
3191,neither,0.0,0.0,0.0
3192,neither,0.0,0.0,0.0
3193,both,0.07470288624787776,0.023769100169779286,0.09847198641765705
3194,neither,0.0,0.0,0.0
3195,neither,0.0,0.0,0.0
3196,worldcover_only,0.030303030303030304,0.0,0.030303030303030304
3197,neither,0.0,0.0,0.0
3198,neither,0.0,0.0,0.0
3199,neither,0.0,0.0,0.0
3200,neither,0.0,0.0,0.0
3201,neither,0.0,0.0,0.0
3202,neither,0.0,0.0,0.0
3203,neither,0.0,0.0,0.0
3204,neither,0.0,0.0,0.0
3205,worldcover_only,0.10497237569060773,0.0,0.10497237569060773
3206,neither,0.0,0.0,0.0
3207,neither,0.0,0.0,0.0
3208,neither,0.0,0.0,0.0
3209,neither,0.0,0.0,0.0
3210,neither,0.0,0.0,0.0
3211,neither,0.0,0.0,0.0
3212,neither,0.0,0.0,0.0
3213,neither,0.0,0.0,0.0
3214,neither,0.0,0.0,0.0
3215,neither,0.0,0.0,0.0
3216,neither,0.0,0.0,0.0
3217,worldcover_only,0.05172413793103448,0.0,0.05172413793103448
3218,neither,0.0,0.0,0.0
3219,worldcover_only,0.018867924528301886,0.0,0.018867924528301886
3220,neither,0.0,0.0,0.0
3221,neither,0.0,0.0,0.0
3222,neither,0.0,0.0,0.0
3223,neither,0.0,0.0,0.0
3224,neither,0.0,0.0,0.0
3225,neither,0.0,0.0,0.0
3226,stl_only,0.0,0.1,0.1
3227,neither,0.0,0.0,0.0
3228,neither,0.0,0.0,0.0
3229,worldcover_only,0.08163265306122448,0.0,0.08163265306122448
3230,neither,0.0,0.0,0.0
3231,neither,0.0,0.0,0.0
3232,neither,0.0,0.0,0.0
3233,worldcover_only,0.023255813953488372,0.0,0.023255813953488372
3234,neither,0.0,0.0,0.0
3235,neither,0.0,0.0,0.0
3236,worldcover_only,0.46987951807228917,0.0,0.46987951807228917
3237,worldcover_only,0.7,0.0,0.7
3238,worldcover_only,0.4027777777777778,0.0,0.4027777777777778
3239,both,0.6304347826086957,0.043478260869565216,0.6304347826086957
3240,neither,0.0,0.0,0.0
3241,neither,0.0,0.0,0.0
3242,neither,0.0,0.0,0.0
3243,neither,0.0,0.0,0.0
3244,neither,0.0,0.0,0.0
3245,neither,0.0,0.0,0.0
3246,neither,0.0,0.0,0.0
3247,worldcover_only,0.021739130434782608,0.0,0.021739130434782608
3248,neither,0.0,0.0,0.0
3249,neither,0.0,0.0,0.0
3250,neither,0.0,0.0,0.0
3251,neither,0.0,0.0,0.0
3252,neither,0.0,0.0,0.0
3253,neither,0.0,0.0,0.0
3254,neither,0.0,0.0,0.0
3255,neither,0.0,0.0,0.0
3256,neither,0.0,0.0,0.0
3257,neither,0.0,0.0,0.0
3258,neither,0.0,0.0,0.0
3259,neither,0.0,0.0,0.0
3260,neither,0.0,0.0,0.0
3261,neither,0.0,0.0,0.0
3262,neither,0.0,0.0,0.0
3263,neither,0.0,0.0,0.0
3264,neither,0.0,0.0,0.0
3265,neither,0.0,0.0,0.0
3266,neither,0.0,0.0,0.0
3267,neither,0.0,0.0,0.0
3268,neither,0.0,0.0,0.0
3269,neither,0.0,0.0,0.0
3270,neither,0.0,0.0,0.0
3271,neither,0.0,0.0,0.0
3272,neither,0.0,0.0,0.0
3273,neither,0.0,0.0,0.0
3274,neither,0.0,0.0,0.0
3275,neither,0.0,0.0,0.0
3276,neither,0.0,0.0,0.0
3277,neither,0.0,0.0,0.0
3278,neither,0.0,0.0,0.0
3279,neither,0.0,0.0,0.0
3280,neither,0.0,0.0,0.0
3281,neither,0.0,0.0,0.0
3282,neither,0.0,0.0,0.0
3283,neither,0.0,0.0,0.0
3284,neither,0.0,0.0,0.0
3285,neither,0.0,0.0,0.0
3286,neither,0.0,0.0,0.0
3287,neither,0.0,0.0,0.0
3288,neither,0.0,0.0,0.0
3289,neither,0.0,0.0,0.0
3290,neither,0.0,0.0,0.0
3291,neither,0.0,0.0,0.0
3292,neither,0.0,0.0,0.0
3293,neither,0.0,0.0,0.0
3294,neither,0.0,0.0,0.0
3295,neither,0.0,0.0,0.0
3296,neither,0.0,0.0,0.0
3297,neither,0.0,0.0,0.0
3298,neither,0.0,0.0,0.0
3299,neither,0.0,0.0,0.0
3300,neither,0.0,0.0,0.0
3301,neither,0.0,0.0,0.0
3302,neither,0.0,0.0,0.0
3303,neither,0.0,0.0,0.0
3304,neither,0.0,0.0,0.0
3305,neither,0.0,0.0,0.0
3306,neither,0.0,0.0,0.0
3307,neither,0.0,0.0,0.0
3308,neither,0.0,0.0,0.0
3309,neither,0.0,0.0,0.0
3310,neither,0.0,0.0,0.0
3311,neither,0.0,0.0,0.0
3312,neither,0.0,0.0,0.0
3313,neither,0.0,0.0,0.0
3314,neither,0.0,0.0,0.0
3315,neither,0.0,0.0,0.0
3316,neither,0.0,0.0,0.0
3317,neither,0.0,0.0,0.0
3318,neither,0.0,0.0,0.0
3319,neither,0.0,0.0,0.0
3320,neither,0.0,0.0,0.0
3321,neither,0.0,0.0,0.0
3322,neither,0.0,0.0,0.0
3323,neither,0.0,0.0,0.0
3324,neither,0.0,0.0,0.0
3325,neither,0.0,0.0,0.0
3326,neither,0.0,0.0,0.0
3327,neither,0.0,0.0,0.0
3328,neither,0.0,0.0,0.0
3329,neither,0.0,0.0,0.0
3330,neither,0.0,0.0,0.0
3331,neither,0.0,0.0,0.0
3332,neither,0.0,0.0,0.0
3333,neither,0.0,0.0,0.0
3334,neither,0.0,0.0,0.0
3335,neither,0.0,0.0,0.0
3336,neither,0.0,0.0,0.0
3337,neither,0.0,0.0,0.0
3338,neither,0.0,0.0,0.0
3339,neither,0.0,0.0,0.0
3340,neither,0.0,0.0,0.0
3341,neither,0.0,0.0,0.0
3342,neither,0.0,0.0,0.0
3343,neither,0.0,0.0,0.0
3344,neither,0.0,0.0,0.0
3345,neither,0.0,0.0,0.0
3346,neither,0.0,0.0,0.0
3347,neither,0.0,0.0,0.0
3348,neither,0.0,0.0,0.0
3349,neither,0.0,0.0,0.0
3350,neither,0.0,0.0,0.0
3351,neither,0.0,0.0,0.0
3352,neither,0.0,0.0,0.0
3353,neither,0.0,0.0,0.0
3354,neither,0.0,0.0,0.0
3355,neither,0.0,0.0,0.0
3356,worldcover_only,0.05454545454545454,0.0,0.05454545454545454
3357,neither,0.0,0.0,0.0
3358,neither,0.0,0.0,0.0
3359,neither,0.0,0.0,0.0
3360,neither,0.0,0.0,0.0
3361,neither,0.0,0.0,0.0
3362,neither,0.0,0.0,0.0
3363,neither,0.0,0.0,0.0
3364,neither,0.0,0.0,0.0
3365,neither,0.0,0.0,0.0
3366,neither,0.0,0.0,0.0
3367,neither,0.0,0.0,0.0
3368,neither,0.0,0.0,0.0
3369,neither,0.0,0.0,0.0
3370,neither,0.0,0.0,0.0
3371,neither,0.0,0.0,0.0
3372,neither,0.0,0.0,0.0
3373,neither,0.0,0.0,0.0
3374,stl_only,0.0,0.029411764705882353,0.029411764705882353
3375,neither,0.0,0.0,0.0
3376,neither,0.0,0.0,0.0
3377,neither,0.0,0.0,0.0
3378,worldcover_only,0.011834319526627219,0.0,0.011834319526627219
3379,worldcover_only,1.0,0.0,1.0
3380,both,0.5069124423963134,0.03686635944700461,0.5069124423963134
3381,worldcover_only,0.7,0.0,0.7
3382,neither,0.0,0.0,0.0
3383,both,0.06474820143884892,0.0035971223021582736,0.0683453237410072
3384,neither,0.0,0.0,0.0
3385,neither,0.0,0.0,0.0
3386,neither,0.0,0.0,0.0
3387,neither,0.0,0.0,0.0
3388,worldcover_only,0.410958904109589,0.0,0.410958904109589
3389,neither,0.0,0.0,0.0
3390,worldcover_only,0.410958904109589,0.0,0.410958904109589
3391,neither,0.0,0.0,0.0
3392,neither,0.0,0.0,0.0
3393,neither,0.0,0.0,0.0
3394,neither,0.0,0.0,0.0
3395,neither,0.0,0.0,0.0
3396,neither,0.0,0.0,0.0
3397,neither,0.0,0.0,0.0
3398,neither,0.0,0.0,0.0
3399,neither,0.0,0.0,0.0
3400,neither,0.0,0.0,0.0
3401,neither,0.0,0.0,0.0
3402,worldcover_only,0.07246376811594203,0.0,0.07246376811594203
3403,worldcover_only,0.09259259259259259,0.0,0.09259259259259259
3404,worldcover_only,0.07246376811594203,0.0,0.07246376811594203
3405,worldcover_only,0.03482587064676617,0.0,0.03482587064676617
3406,both,0.12173913043478261,0.008695652173913044,0.13043478260869565
3407,worldcover_only,0.03482587064676617,0.0,0.03482587064676617
3408,neither,0.0,0.0,0.0
3409,neither,0.0,0.0,0.0
3410,neither,0.0,0.0,0.0
3411,neither,0.0,0.0,0.0
3412,neither,0.0,0.0,0.0
3413,neither,0.0,0.0,0.0
3414,worldcover_only,0.042682926829268296,0.0,0.042682926829268296
3415,worldcover_only,0.18674698795180722,0.0,0.18674698795180722
3416,worldcover_only,0.042682926829268296,0.0,0.042682926829268296
3417,neither,0.0,0.0,0.0
3418,both,0.5964912280701754,0.017543859649122806,0.5964912280701754
3419,neither,0.0,0.0,0.0
3420,neither,0.0,0.0,0.0
3421,both,0.13559322033898305,0.06779661016949153,0.13559322033898305
3422,neither,0.0,0.0,0.0
3423,neither,0.0,0.0,0.0
3424,neither,0.0,0.0,0.0
3425,neither,0.0,0.0,0.0
3426,neither,0.0,0.0,0.0
3427,neither,0.0,0.0,0.0
3428,neither,0.0,0.0,0.0
3429,neither,0.0,0.0,0.0
3430,neither,0.0,0.0,0.0
3431,neither,0.0,0.0,0.0
3432,neither,0.0,0.0,0.0
3433,neither,0.0,0.0,0.0
3434,neither,0.0,0.0,0.0
3435,neither,0.0,0.0,0.0
3436,neither,0.0,0.0,0.0
3437,neither,0.0,0.0,0.0
3438,neither,0.0,0.0,0.0
3439,neither,0.0,0.0,0.0
3440,neither,0.0,0.0,0.0
3441,neither,0.0,0.0,0.0
3442,neither,0.0,0.0,0.0
3443,neither,0.0,0.0,0.0
3444,neither,0.0,0.0,0.0
3445,neither,0.0,0.0,0.0
3446,both,0.015384615384615385,0.06153846153846154,0.06153846153846154
3447,neither,0.0,0.0,0.0
3448,neither,0.0,0.0,0.0
3449,both,0.015384615384615385,0.06153846153846154,0.06153846153846154
3450,neither,0.0,0.0,0.0
3451,neither,0.0,0.0,0.0
3452,neither,0.0,0.0,0.0
3453,neither,0.0,0.0,0.0
3454,stl_only,0.0,0.029411764705882353,0.029411764705882353
3455,stl_only,0.0,0.02702702702702703,0.02702702702702703
3456,stl_only,0.0,0.02,0.02
3457,stl_only,0.0,0.02702702702702703,0.02702702702702703
3458,neither,0.0,0.0,0.0
3459,neither,0.0,0.0,0.0
3460,neither,0.0,0.0,0.0
3461,neither,0.0,0.0,0.0
3462,neither,0.0,0.0,0.0
3463,neither,0.0,0.0,0.0
3464,neither,0.0,0.0,0.0
3465,neither,0.0,0.0,0.0
3466,neither,0.0,0.0,0.0
3467,neither,0.0,0.0,0.0
3468,neither,0.0,0.0,0.0
3469,neither,0.0,0.0,0.0
3470,neither,0.0,0.0,0.0
3471,neither,0.0,0.0,0.0
3472,neither,0.0,0.0,0.0
3473,neither,0.0,0.0,0.0
3474,neither,0.0,0.0,0.0
3475,stl_only,0.0,0.017241379310344827,0.017241379310344827
3476,worldcover_only,0.03773584905660377,0.0,0.03773584905660377
3477,neither,0.0,0.0,0.0
3478,neither,0.0,0.0,0.0
3479,neither,0.0,0.0,0.0
3480,neither,0.0,0.0,0.0
3481,neither,0.0,0.0,0.0
3482,neither,0.0,0.0,0.0
3483,neither,0.0,0.0,0.0
3484,neither,0.0,0.0,0.0
3485,neither,0.0,0.0,0.0
3486,neither,0.0,0.0,0.0
3487,neither,0.0,0.0,0.0
3488,neither,0.0,0.0,0.0
3489,neither,0.0,0.0,0.0
3490,neither,0.0,0.0,0.0
3491,neither,0.0,0.0,0.0
3492,stl_only,0.0,0.25,0.25
3493,neither,0.0,0.0,0.0
3494,both,0.1,0.15,0.15
3495,both,0.034482758620689655,0.41379310344827586,0.41379310344827586
3496,stl_only,0.0,0.5714285714285714,0.5714285714285714
3497,both,0.06666666666666667,0.2,0.2
3498,both,0.05263157894736842,0.15789473684210525,0.15789473684210525
3499,stl_only,0.0,0.11764705882352941,0.11764705882352941
3500,stl_only,0.0,0.0625,0.0625
3501,stl_only,0.0,0.047619047619047616,0.047619047619047616
3502,worldcover_only,0.05,0.0,0.05
3503,neither,0.0,0.0,0.0
3504,both,0.07142857142857142,0.14285714285714285,0.21428571428571427
3505,both,0.05555555555555555,0.2222222222222222,0.2777777777777778
3506,both,0.09090909090909091,0.3181818181818182,0.3181818181818182
3507,both,0.38095238095238093,0.38095238095238093,0.5714285714285714
3508,both,0.06451612903225806,0.1935483870967742,0.1935483870967742
3509,both,0.4,0.44,0.52
3510,worldcover_only,0.06060606060606061,0.0,0.06060606060606061
3511,both,0.4810126582278481,0.6962025316455697,0.7341772151898734
3512,worldcover_only,0.06451612903225806,0.0,0.06451612903225806
3513,worldcover_only,0.06060606060606061,0.0,0.06060606060606061
3514,neither,0.0,0.0,0.0
3515,neither,0.0,0.0,0.0
3516,neither,0.0,0.0,0.0
3517,neither,0.0,0.0,0.0
3518,neither,0.0,0.0,0.0
3519,stl_only,0.0,0.125,0.125
3520,both,0.4810126582278481,0.6962025316455697,0.7341772151898734
3521,both,0.2702702702702703,0.7567567567567568,0.7567567567567568
3522,both,0.08196721311475409,0.26229508196721313,0.26229508196721313
3523,both,0.2702702702702703,0.7567567567567568,0.7567567567567568
3524,stl_only,0.0,0.2692307692307692,0.2692307692307692
3525,stl_only,0.0,0.2692307692307692,0.2692307692307692
3526,stl_only,0.0,0.0625,0.0625
3527,stl_only,0.0,0.023809523809523808,0.023809523809523808
3528,neither,0.0,0.0,0.0
3529,neither,0.0,0.0,0.0
3530,neither,0.0,0.0,0.0
3531,neither,0.0,0.0,0.0
3532,neither,0.0,0.0,0.0
3533,neither,0.0,0.0,0.0
3534,neither,0.0,0.0,0.0
3535,neither,0.0,0.0,0.0
3536,neither,0.0,0.0,0.0
3537,neither,0.0,0.0,0.0
3538,neither,0.0,0.0,0.0
3539,neither,0.0,0.0,0.0
3540,neither,0.0,0.0,0.0
3541,neither,0.0,0.0,0.0
3542,neither,0.0,0.0,0.0
3543,neither,0.0,0.0,0.0
3544,neither,0.0,0.0,0.0
3545,neither,0.0,0.0,0.0
3546,neither,0.0,0.0,0.0
3547,worldcover_only,0.16417910447761194,0.0,0.16417910447761194
3548,neither,0.0,0.0,0.0
3549,both,0.8529411764705882,0.058823529411764705,0.8529411764705882
3550,both,0.4396551724137931,0.10344827586206896,0.4396551724137931
3551,both,0.1794871794871795,0.02564102564102564,0.1794871794871795
3552,neither,0.0,0.0,0.0
3553,both,0.00641025641025641,0.00641025641025641,0.01282051282051282
3554,neither,0.0,0.0,0.0
3555,neither,0.0,0.0,0.0
3556,neither,0.0,0.0,0.0
