edge_id,flow_veh_h
1322,21.05263157894737
1324,109.47368421052632
1325,4.048740421052631
1326,117.89473684210526
1327,228.32395025263156
1328,50.526315789473685
1329,56.414799789473676
1330,12.093953368421051
1331,25.263157894736842
1332,6.2584704
1333,10.078294473684211
1334,50.526315789473685
1336,25.263157894736842
1337,75.78947368421052
1339,50.526315789473685
1340,54.26255652631579
1342,23.25538136842105
1343,17.868082621052633
1344,2.7695315684210526
1345,7.657749694736842
1346,101.05263157894737
1347,50.526315789473685
1348,160.0
1349,84.21052631578948
1351,84.21052631578948
1352,92.63157894736842
1353,271.73882355789476
1354,471.57894736842104
1355,78.54654239999999
1356,164.8329500526316
1358,113.46341557894736
1359,11.380923284210526
1362,60.75993273684211
1363,269.47201113684207
1366,623.1578947368421
1367,53.93641781052632
1368,6.315789473684211
1370,2.0847632105263156
1375,4.131454631578947
1376,6.315789473684211
1377,4.2105263157894735
1378,532.1703150105263
1379,214.2787675368421
1380,18.94736842105263
1382,6.315789473684211
1383,623.1578947368421
1385,59.878475789473676
1386,707.3684210526316
1387,572.6315789473684
1388,642.7909011368421
1390,476.755467368421
1391,236.65932821052633
1393,177.49449630526314
1394,25.263157894736842
1395,245.73078876842104
1396,146.34806426315788
1397,44.886968947368416
1399,60.59740787368421
1400,353.6842105263158
1402,269.4736842105263
1403,370.5263157894737
1405,404.2105263157895
1406,353.6842105263158
1408,303.1578947368421
1409,37.96740387368421
1411,31.187510294736843
1412,65.40962627368421
1413,2.5428976000000003
1414,60.17685616842105
1415,370.5263157894737
1417,437.89473684210526
1418,328.9462890526316
1420,321.3148180421053
1421,353.6842105263158
1423,387.36842105263156
1424,51.98723633684211
1426,54.066725821052636
1427,505.2631578947368
1429,336.8421052631579
1430,31.68759407368421
1431,12.631578947368421
1432,34.856353463157895
1433,78.58748036842105
1435,12.631578947368421
1436,98.96201264210526
1437,111.68335402105264
1439,51.75570061052631
1440,488.687786568421
1442,256.5224545263158
1443,336.8421052631579
1445,437.89473684210526
1446,59.76477469473684
1447,6.315789473684211
1448,50.12529457894737
1449,288.04567738947367
1451,251.39654602105261
1452,81.26881654736842
1454,84.51956887368422
1455,141.5443848
1457,108.02071471578947
1458,370.5263157894737
1460,336.8421052631579
1461,63.88879781052632
1463,112.56597709473685
1464,471.57894736842104
1466,589.4736842105264
1467,391.9204614736842
1468,6.315789473684211
1469,421.00724446315786
1470,522.1052631578947
1472,421.05263157894734
1473,241.5548930526316
1475,190.9945158
1476,421.05263157894734
1478,250.52631578947367
1479,271.0721548210526
1481,268.03881505263155
1483,90.3173507368421
1484,71.14463409473684
1485,18.94736842105263
1486,1.1100386736842105
1487,2.8264812210526316
1489,1.4132406105263158
1492,6.454534263157894
1493,7.525312252631579
1496,11.287968378947369
1497,2.954952526315789
1499,8.864857578947369
1500,2.8886118105263154
1504,5.2631578947368425
1507,165.32371503157896
1508,30.999367821052633
1515,0.42231392631578946
1524,147.03230368421055
1525,45.42264825263158
1556,2.090000357894737
1557,5.166207157894737
1559,5.2250008947368425
1560,2.541071368421053
1562,2.541071368421053
1563,112.72476615789475
1564,28.425243347368422
1584,488.42105263157896
1585,16.842105263157894
1586,18.94736842105263
1587,11.442814547368421
1588,39.48151342105263
1591,25.263157894736842
1593,117.89473684210526
1594,193.68421052631578
1596,404.2105263157895
1597,50.526315789473685
1599,75.78947368421052
1600,286.3157894736842
1601,10.857204789473686
1602,106.85607211578947
1604,40.07102722105263
1605,553.3462107789474
1606,12.631578947368421
1607,6.315789473684211
1609,6.315789473684211
1610,4.576500736842105
1614,1.2961944631578948
1616,18.94736842105263
1618,6.172968157894736
1620,37.89473684210526
1622,12.631578947368421
1623,22.420145273684213
1625,4.982254505263159
1626,2.9136256210526317
1628,8.740876863157895
1629,16.160166399999998
1630,5.17707872631579
1631,4.6171904
1632,14.105741810526316
1636,75.78947368421052
1637,9.417876231578948
1638,25.263157894736842
1639,72.97227587368421
1640,5.055861936842105
1642,18.835752463157895
1645,18.94736842105263
1646,18.94736842105263
1648,12.631578947368421
1649,25.263157894736842
1651,6.315789473684211
1652,6.315789473684211
1658,126.3157894736842
1660,157.89473684210526
1661,37.89473684210526
1663,100.14991296842106
1666,6.315789473684211
1667,101.05263157894737
1669,143.28436915789473
1670,49.011486189473686
1673,6.170434568421053
1675,18.94736842105263
1680,6.315789473684211
1682,14.365783684210523
1684,41.83574861052632
1685,157.89473684210526
1688,145.26315789473685
1690,88.42105263157895
1691,31.57894736842105
1692,8.027264084210527
1693,31.57894736842105
1702,6.315789473684211
1703,6.315789473684211
1704,12.631578947368421
1705,151.60981705263157
1706,45.60767242105264
1707,12.631578947368421
1709,6.315789473684211
1710,5.98117547368421
1711,64.35788960000001
1712,24.272524663157895
1713,8.971763210526316
1714,67.36842105263158
1717,8.421052631578947
1721,2.6837114736842103
1723,4.025567221052632
1724,3.0131958
1727,11.61966682105263
1730,11.287911178947368
1732,11.287911178947368
1733,2.054934694736842
1736,2.9510253894736844
